FileName,InvertedFlag,EmotionType
./S1/E3/SHINEd_neutral_00034.jpg,1,4
./S1/E3/SHINEd_fear_00042.jpg,1,2
./S1/E4/SHINEd_neutral_00058.jpg,0,4
./S1/E4/SHINEd_happy_00049.jpg,0,1
./S1/E4/SHINEd_fear_00062.jpg,0,2
./S1/E4/SHINEd_fear_00064.jpg,0,2
./S1/E4/SHINEd_anger_00056.jpg,0,3
./S1/E4/SHINEd_anger_00063.jpg,0,3
./S1/E4/SHINEd_happy_00063.jpg,0,1
./S1/E4/SHINEd_happy_00053.jpg,0,1
./S1/E4/SHINEd_anger_00057.jpg,0,3
./S1/E4/SHINEd_neutral_00056.jpg,0,4
./S1/E4/SHINEd_fear_00058.jpg,0,2
./S1/E4/SHINEd_neutral_00054.jpg,0,4
./S1/E4/SHINEd_happy_00064.jpg,0,1
./S1/E4/SHINEd_anger_00054.jpg,0,3
./S1/E4/SHINEd_neutral_00050.jpg,0,4
./S1/E4/SHINEd_fear_00059.jpg,0,2
./S1/E4/SHINEd_fear_00049.jpg,0,2
./S1/E4/SHINEd_happy_00051.jpg,0,1
./S1/E4/SHINEd_fear_00063.jpg,0,2
./S1/E4/SHINEd_neutral_00060.jpg,0,4
./S1/E4/SHINEd_neutral_00052.jpg,0,4
./S1/E4/SHINEd_happy_00054.jpg,0,1
./S1/E4/SHINEd_anger_00052.jpg,0,3
./S1/E4/SHINEd_fear_00053.jpg,0,2
./S1/E4/SHINEd_neutral_00055.jpg,0,4
./S1/E4/SHINEd_neutral_00051.jpg,0,4
./S1/E4/SHINEd_anger_00053.jpg,0,3
./S1/E4/SHINEd_anger_00051.jpg,0,3
./S1/E4/SHINEd_anger_00059.jpg,0,3
./S1/E4/SHINEd_happy_00062.jpg,0,1
./S1/E4/SHINEd_anger_00049.jpg,0,3
./S1/E4/SHINEd_anger_00064.jpg,0,3
./S1/E4/SHINEd_neutral_00061.jpg,0,4
./S1/E4/SHINEd_anger_00055.jpg,0,3
./S1/E4/SHINEd_fear_00054.jpg,0,2
./S1/E4/SHINEd_happy_00055.jpg,0,1
./S1/E4/SHINEd_fear_00061.jpg,0,2
./S1/E4/SHINEd_happy_00061.jpg,0,1
./S1/E4/SHINEd_happy_00057.jpg,0,1
./S1/E4/SHINEd_fear_00057.jpg,0,2
./S1/E4/SHINEd_fear_00060.jpg,0,2
./S1/E4/SHINEd_fear_00050.jpg,0,2
./S1/E4/SHINEd_fear_00056.jpg,0,2
./S1/E4/SHINEd_happy_00052.jpg,0,1
./S1/E4/SHINEd_anger_00060.jpg,0,3
./S1/E4/SHINEd_neutral_00057.jpg,0,4
./S1/E4/SHINEd_neutral_00064.jpg,0,4
./S1/E4/SHINEd_happy_00056.jpg,0,1
./S1/E4/SHINEd_neutral_00063.jpg,0,4
./S1/E4/SHINEd_neutral_00059.jpg,0,4
./S1/E4/SHINEd_fear_00051.jpg,0,2
./S1/E4/SHINEd_anger_00062.jpg,0,3
./S1/E4/SHINEd_happy_00050.jpg,0,1
./S1/E4/SHINEd_fear_00052.jpg,0,2
./S1/E4/SHINEd_happy_00059.jpg,0,1
./S1/E4/SHINEd_neutral_00053.jpg,0,4
./S1/E4/SHINEd_neutral_00062.jpg,0,4
./S1/E4/SHINEd_anger_00061.jpg,0,3
./S1/E4/SHINEd_anger_00050.jpg,0,3
./S1/E4/SHINEd_anger_00058.jpg,0,3
./S1/E4/SHINEd_neutral_00049.jpg,0,4
./S1/E4/SHINEd_happy_00058.jpg,0,1
./S1/E4/SHINEd_happy_00060.jpg,0,1
./S1/E4/SHINEd_fear_00055.jpg,0,2
./S1/E4/SHINEd_neutral_00058.jpg,1,4
./S1/E4/SHINEd_happy_00049.jpg,1,1
./S1/E4/SHINEd_fear_00062.jpg,1,2
./S1/E4/SHINEd_fear_00064.jpg,1,2
./S1/E4/SHINEd_anger_00056.jpg,1,3
./S1/E4/SHINEd_anger_00063.jpg,1,3
./S1/E4/SHINEd_happy_00063.jpg,1,1
./S1/E4/SHINEd_happy_00053.jpg,1,1
./S1/E4/SHINEd_anger_00057.jpg,1,3
./S1/E4/SHINEd_neutral_00056.jpg,1,4
./S1/E4/SHINEd_fear_00058.jpg,1,2
./S1/E4/SHINEd_neutral_00054.jpg,1,4
./S1/E4/SHINEd_happy_00064.jpg,1,1
./S1/E4/SHINEd_anger_00054.jpg,1,3
./S1/E4/SHINEd_neutral_00050.jpg,1,4
./S1/E4/SHINEd_fear_00059.jpg,1,2
./S1/E4/SHINEd_fear_00049.jpg,1,2
./S1/E4/SHINEd_happy_00051.jpg,1,1
./S1/E4/SHINEd_fear_00063.jpg,1,2
./S1/E4/SHINEd_neutral_00060.jpg,1,4
./S1/E4/SHINEd_neutral_00052.jpg,1,4
./S1/E4/SHINEd_happy_00054.jpg,1,1
./S1/E4/SHINEd_anger_00052.jpg,1,3
./S1/E4/SHINEd_fear_00053.jpg,1,2
./S1/E4/SHINEd_neutral_00055.jpg,1,4
./S1/E4/SHINEd_neutral_00051.jpg,1,4
./S1/E4/SHINEd_anger_00053.jpg,1,3
./S1/E4/SHINEd_anger_00051.jpg,1,3
./S1/E4/SHINEd_anger_00059.jpg,1,3
./S1/E4/SHINEd_happy_00062.jpg,1,1
./S1/E4/SHINEd_anger_00049.jpg,1,3
./S1/E4/SHINEd_anger_00064.jpg,1,3
./S1/E4/SHINEd_neutral_00061.jpg,1,4
./S1/E4/SHINEd_anger_00055.jpg,1,3
./S1/E4/SHINEd_fear_00054.jpg,1,2
./S1/E4/SHINEd_happy_00055.jpg,1,1
./S1/E4/SHINEd_fear_00061.jpg,1,2
./S1/E4/SHINEd_happy_00061.jpg,1,1
./S1/E4/SHINEd_happy_00057.jpg,1,1
./S1/E4/SHINEd_fear_00057.jpg,1,2
./S1/E4/SHINEd_fear_00060.jpg,1,2
./S1/E4/SHINEd_fear_00050.jpg,1,2
./S1/E4/SHINEd_fear_00056.jpg,1,2
./S1/E4/SHINEd_happy_00052.jpg,1,1
./S1/E4/SHINEd_anger_00060.jpg,1,3
./S1/E4/SHINEd_neutral_00057.jpg,1,4
./S1/E4/SHINEd_neutral_00064.jpg,1,4
./S1/E4/SHINEd_happy_00056.jpg,1,1
./S1/E4/SHINEd_neutral_00063.jpg,1,4
./S1/E4/SHINEd_neutral_00059.jpg,1,4
./S1/E4/SHINEd_fear_00051.jpg,1,2
./S1/E4/SHINEd_anger_00062.jpg,1,3
./S1/E4/SHINEd_happy_00050.jpg,1,1
./S1/E4/SHINEd_fear_00052.jpg,1,2
./S1/E4/SHINEd_happy_00059.jpg,1,1
./S1/E4/SHINEd_neutral_00053.jpg,1,4
./S1/E4/SHINEd_neutral_00062.jpg,1,4
./S1/E4/SHINEd_anger_00061.jpg,1,3
./S1/E4/SHINEd_anger_00050.jpg,1,3
./S1/E4/SHINEd_anger_00058.jpg,1,3
./S1/E4/SHINEd_neutral_00049.jpg,1,4
./S1/E4/SHINEd_happy_00058.jpg,1,1
./S1/E4/SHINEd_happy_00060.jpg,1,1
./S1/E4/SHINEd_fear_00055.jpg,1,2
